time,Distance,Speed_RL,Speed_FR,Speed_FL,Speed_RR,BP_F,BP_R,LateralAcc,InlineAcc,VerticalAcc,PitchRate,RollRate,YawRate,RPM,TPS,IAT,BT_FR_L,BT_FR_R,GPS_Speed,GPS_Nsat,GPS_LatAcc,GPS_LonAcc,GPS_Slope,GPS_Heading,GPS_Gyro,GPS_Altitude,GPS_Latitude,GPS_Longitude,GPS_Elevation
61.410,0.832,72.040466,72.155739,72.772720,71.912148,21.960447,19.880962,0.062528,-0.912596,-1.031884,1.958703,-2.527016,4.753677,7551.328125,0.711070,19.000000,-0.000015,-0.000015,75.940002,13.000000,-0.090563,-0.999067,-0.275387,143.218079,-2.208503,116.000000,49.331299268584,8.566898865180,116.76
61.420,0.832,71.463753,71.719879,72.233177,71.367683,22.416380,20.188490,0.085419,-1.075007,-0.832394,1.543620,0.140580,4.444853,7502.271973,0.923171,19.000000,-0.000015,-0.000015,75.580002,13.000000,-0.088715,-1.007734,-0.275960,143.219223,-2.171833,116.000000,49.331297784605,8.566900574842,116.76
61.430,0.832,70.887047,71.284027,71.693634,70.823227,22.966766,20.569645,0.108097,-1.166292,-0.842176,0.497263,-2.924439,3.650736,7453.215820,1.135271,19.000000,-0.000015,-0.000015,75.220001,13.000000,-0.086867,-1.016402,-0.276533,143.220367,-2.135164,116.000000,49.331296300626,8.566902284504,116.76
61.440,0.833,70.310333,70.848167,71.154091,70.278763,23.216888,20.785423,0.130774,-1.257578,-0.851958,-0.549093,-5.989458,2.856618,7404.160156,1.347372,19.000000,-0.000015,-0.000015,74.860001,13.000000,-0.085019,-1.025070,-0.277106,143.221512,-2.098495,116.000000,49.331294816647,8.566903994166,116.75
61.450,0.833,69.733620,70.412308,70.614548,69.734299,23.173161,20.805813,0.098108,-1.166559,-0.867435,-2.666788,-2.821509,1.829045,7355.104492,1.559472,19.000000,-0.000015,-0.000015,74.500000,13.000000,-0.083170,-1.033737,-0.277679,143.222656,-2.061825,116.000000,49.331293400588,8.566905630586,116.75
61.460,0.833,69.274673,70.020317,70.271866,69.486862,23.216888,20.818272,0.065441,-1.075539,-0.882911,-4.784482,0.346439,0.801471,7306.048340,1.771572,19.000000,-0.000015,-0.000015,74.140007,13.000000,-0.081322,-1.042405,-0.278252,143.223816,-2.025156,116.000000,49.331292013637,8.566907235617,116.75
61.470,0.833,68.815735,69.628334,69.929176,69.239426,23.511904,21.265121,0.039821,-0.968219,-0.793460,-6.105639,2.393597,-1.176470,7256.992188,1.983673,19.000000,-0.000015,-0.000015,73.780006,13.000000,-0.079474,-1.051072,-0.278825,143.224960,-1.988487,116.000000,49.331290626687,8.566908840648,116.75
61.480,0.833,68.356789,69.236343,69.586494,68.991989,23.788847,21.693281,0.014202,-0.860898,-0.704008,-7.426797,4.440755,-3.154411,7207.936523,2.195773,19.000000,-0.000015,-0.000015,73.420006,13.000000,-0.077626,-1.059740,-0.279398,143.226105,-1.951817,116.000000,49.331289239737,8.566910445678,116.75
61.490,0.834,67.897850,68.844360,69.243805,68.744553,24.241865,22.244905,0.014223,-0.890240,-0.772094,-7.520959,4.303515,-4.226103,7158.880859,2.407874,19.000000,-0.000015,-0.000015,73.060005,13.000000,-0.075778,-1.068408,-0.279971,143.227249,-1.915148,116.000000,49.331287852786,8.566912050709,116.74
61.500,0.834,67.438904,68.452370,68.901123,68.497116,24.854052,22.863359,0.014245,-0.919582,-0.840181,-7.615122,4.166276,-5.297794,7109.824707,2.619974,19.000000,-0.000015,-0.000015,72.700005,13.000000,-0.073929,-1.077075,-0.280544,143.228394,-1.878479,116.000000,49.331286465836,8.566913655740,116.74
61.510,0.834,66.607071,68.180313,68.562325,68.041023,25.637068,23.166924,-0.018551,-0.992703,-0.885734,-6.529371,2.602315,-5.321691,7091.738770,8.614176,19.000000,-0.000015,-0.000015,72.330002,13.000000,-0.073483,-1.084978,-0.286846,143.229538,-1.889938,116.000000,49.331285091515,8.566915248905,116.74
61.520,0.834,65.775238,67.908257,68.223518,67.584930,25.923340,23.535618,-0.051346,-1.065825,-0.931287,-5.443620,1.038355,-5.345588,7073.652832,14.608377,19.000000,-0.000015,-0.000015,71.960007,13.000000,-0.073037,-1.092881,-0.293149,143.230682,-1.901397,116.000000,49.331283736137,8.566916824271,116.74
61.530,0.834,64.943405,67.636208,67.884720,67.128838,26.221270,23.660780,-0.091659,-1.019783,-0.940583,-3.185642,4.629459,-5.534926,7055.567383,20.602579,19.000000,-0.000015,-0.000015,71.590004,13.000000,-0.072591,-1.100784,-0.299451,143.231827,-1.912856,116.000000,49.331282380759,8.566918399637,116.73
61.540,0.835,64.111572,67.364151,67.545914,66.672745,27.141300,24.420822,-0.131972,-0.973741,-0.949878,-0.927665,8.220563,-5.724264,7037.481445,26.596781,19.000000,-0.000015,-0.000015,71.220001,13.000000,-0.072145,-1.108686,-0.305754,143.232971,-1.924315,116.000000,49.331281025381,8.566919975004,116.73
61.550,0.835,63.279739,67.092094,67.207115,66.216652,28.249067,24.968481,-0.124572,-0.988478,-0.904276,-1.050652,3.605880,-5.944852,7019.395508,32.590981,19.000000,-0.000015,-0.000015,70.850006,13.000000,-0.071699,-1.116589,-0.312056,143.234131,-1.935775,116.000000,49.331279670003,8.566921550370,116.73
61.560,0.835,63.095776,66.572647,66.700470,65.920151,29.135281,25.291866,-0.117173,-1.003216,-0.858675,-1.173640,-1.008802,-6.165441,7001.309570,38.585182,19.000000,-0.000015,-0.000015,70.480003,13.000000,-0.071253,-1.124492,-0.318359,143.235275,-1.947234,116.000000,49.331278314625,8.566923125737,116.73
61.570,0.835,62.911812,66.053200,66.193825,65.623650,29.801107,25.411934,-0.096428,-1.063629,-1.060403,0.844127,-0.711450,-5.950367,6983.223633,44.579384,19.000000,-0.000015,-0.000015,70.110001,13.000000,-0.070806,-1.132395,-0.324661,143.236420,-1.958693,116.000000,49.331276964876,8.566924695308,116.73
61.580,0.835,62.727852,65.533752,65.687172,65.327156,30.563135,25.990175,-0.075683,-1.124043,-1.262132,2.861894,-0.414097,-5.735294,6965.138184,50.573586,19.000000,-0.000015,-0.000015,69.739998,13.000000,-0.070360,-1.140298,-0.330964,143.237564,-1.970152,116.000000,49.331275665782,8.566926212718,116.72
61.590,0.835,62.543888,65.014305,65.180527,65.030655,31.249369,26.605799,-0.070753,-1.148594,-1.074030,4.590448,-1.065986,-5.856617,6947.052246,56.567787,19.000000,-0.000015,-0.000015,69.370003,13.000000,-0.069914,-1.148200,-0.337266,143.238708,-1.981611,116.000000,49.331274366688,8.566927730129,116.72
61.600,0.836,62.359924,64.494858,64.673882,64.734154,31.688395,26.939945,-0.065823,-1.173145,-0.885929,6.319002,-1.717874,-5.977941,6928.966309,62.561989,19.000000,-0.000015,-0.000015,69.000000,13.000000,-0.069468,-1.156103,-0.343569,143.239853,-1.993070,116.000000,49.331273067594,8.566929247540,116.72
61.610,0.836,62.366268,63.986572,64.241837,64.502281,32.135582,26.949572,-0.053634,-1.187284,-0.823488,5.514778,1.167018,-5.985293,6909.199707,60.174561,19.000000,-0.000015,-0.000015,68.559998,13.000000,-0.067811,-1.162795,-0.352163,143.246735,-1.965568,116.000000,49.331271768500,8.566930764951,116.72
61.620,0.836,62.372612,63.478287,63.809784,64.270409,32.477825,27.916330,-0.041445,-1.201423,-0.761047,4.710554,4.051909,-5.992647,6889.433594,57.787136,19.000000,-0.000015,-0.000015,68.120003,13.000000,-0.066154,-1.169487,-0.360758,143.253601,-1.938066,116.000000,49.331270469407,8.566932282362,116.72
61.630,0.836,62.378952,62.970001,63.377739,64.038536,32.583935,29.042801,-0.026741,-1.321285,-0.589298,2.639940,2.916823,-5.536764,6869.666992,55.399712,19.000000,-0.000015,-0.000015,67.680000,13.000000,-0.064497,-1.176179,-0.369352,143.260483,-1.910564,116.000000,49.331269170313,8.566933799773,116.71
61.640,0.836,62.385296,62.461716,62.945690,63.806664,32.549538,29.507208,-0.012038,-1.441147,-0.417548,0.569327,1.781737,-5.080882,6849.900879,53.012283,19.000000,-0.000015,-0.000015,67.239998,13.000000,-0.062840,-1.182871,-0.377946,143.267349,-1.883062,116.000000,49.331267905061,8.566935282128,116.71
61.650,0.837,62.391640,61.953430,62.513641,63.574791,32.312241,29.490217,-0.004384,-1.309442,-0.697924,-0.349238,-0.339759,-4.082720,6830.134277,50.624855,19.000000,-0.000015,-0.000015,66.800003,13.000000,-0.061183,-1.189563,-0.386541,143.274231,-1.855561,116.000000,49.331266643569,8.566936760588,116.71
61.660,0.837,61.626553,61.748611,62.273270,62.669727,32.240528,29.605751,0.003270,-1.177736,-0.978300,-1.267802,-2.461255,-3.084558,6810.367676,48.237431,19.000000,-0.000015,-0.000015,66.360001,13.000000,-0.059526,-1.196254,-0.395135,143.281113,-1.828058,116.000000,49.331265382077,8.566938239047,116.71
61.670,0.837,60.861465,61.543793,62.032898,61.764664,32.402611,29.660688,0.017855,-1.222581,-1.185480,-1.203426,-4.202483,-2.466911,6790.601563,45.850006,19.000000,-0.000015,-0.000015,65.919998,13.000000,-0.057869,-1.202946,-0.403730,143.287979,-1.800557,116.000000,49.331264120586,8.566939717507,116.71
61.680,0.837,60.096375,61.338970,61.792522,60.859596,32.228283,29.732615,0.032441,-1.267425,-1.392659,-1.139050,-5.943711,-1.849264,6770.834961,43.462578,19.000000,-0.000015,-0.000015,65.479996,13.000000,-0.056212,-1.209638,-0.412324,143.294861,-1.773055,116.000000,49.331262859094,8.566941195967,116.71
61.690,0.837,59.331287,61.134151,61.552151,59.954533,31.960670,29.087542,0.041736,-1.246134,-1.281307,-2.403517,-5.692105,-1.115808,6751.068848,41.075150,19.000000,-0.000015,-0.000015,65.040001,13.000000,-0.054555,-1.216330,-0.420918,143.301727,-1.745553,116.000000,49.331261597602,8.566942674427,116.70
61.700,0.837,58.566200,60.929333,61.311779,59.049469,31.944929,28.665611,0.051030,-1.224843,-1.169955,-3.667985,-5.440499,-0.382353,6731.302246,38.687725,19.000000,-0.000015,-0.000015,64.599998,13.000000,-0.052898,-1.223022,-0.429513,143.308609,-1.718051,116.000000,49.331260401672,8.566944075318,116.70
61.710,0.838,57.304382,60.470631,60.949665,57.569870,31.793341,28.631063,0.042879,-1.328703,-1.167278,-2.777285,-3.704990,0.523898,6676.868652,34.868851,19.000000,-0.000015,-0.000015,64.169998,13.000000,-0.048054,-1.222640,-0.438107,143.328094,-1.559914,116.000000,49.331259233840,8.566945442965,116.70
61.720,0.838,56.042568,60.011929,60.587555,56.090271,31.401541,28.596518,0.034727,-1.432564,-1.164601,-1.886585,-1.969480,1.430148,6622.435059,31.049974,19.000000,-0.000015,-0.000015,63.739998,13.000000,-0.043210,-1.222257,-0.446701,143.347565,-1.401778,116.000000,49.331258066008,8.566946810611,116.70
61.730,0.838,54.780750,59.553223,60.225441,54.610668,31.221382,28.523458,0.029369,-1.468060,-1.219158,-2.932941,-6.209613,2.044118,6568.000977,27.231098,19.000000,-0.000015,-0.000015,63.309998,13.000000,-0.038367,-1.221875,-0.455296,143.367050,-1.243642,116.000000,49.331256898175,8.566948178258,116.70
61.740,0.838,53.518936,59.094521,59.863331,53.131069,31.213802,28.357517,0.024010,-1.503557,-1.273715,-3.979297,-10.449746,2.658089,6513.567383,23.412224,19.000000,-0.000015,-0.000015,62.879997,13.000000,-0.033523,-1.221492,-0.463890,143.386536,-1.085505,116.000000,49.331255730343,8.566949545905,116.70
61.750,0.838,52.257118,58.635818,59.501217,51.651470,31.414949,28.154764,0.027162,-1.361505,-1.288607,-3.355711,-7.424756,3.156250,6459.133789,19.593348,19.000000,-0.000015,-0.000015,62.449997,13.000000,-0.028679,-1.221110,-0.472484,143.406006,-0.927369,116.000000,49.331254562511,8.566950913552,116.70
61.760,0.838,51.963108,58.075615,59.040157,51.480797,30.854652,28.071510,0.030315,-1.219453,-1.303500,-2.732125,-4.399765,3.654412,6404.700195,15.774472,19.000000,-0.000015,-0.000015,62.020000,13.000000,-0.023836,-1.220728,-0.481079,143.425491,-0.769233,116.000000,49.331253408228,8.566952263582,116.70
61.770,0.839,51.669098,57.515411,58.579098,51.310123,30.304852,27.406616,0.037388,-1.284558,-1.266901,-0.406888,3.740261,4.022059,6350.266602,11.955597,19.000000,-0.000015,-0.000015,61.590000,13.000000,-0.018992,-1.220345,-0.489673,143.444977,-0.611096,116.000000,49.331252274269,8.566953587188,116.70
61.780,0.839,51.375088,56.955204,58.118042,51.139454,29.924711,26.370764,0.044462,-1.349662,-1.230303,1.918348,11.880287,4.389706,6295.832520,8.136721,19.000000,-0.000015,-0.000015,61.160000,13.000000,-0.014148,-1.219963,-0.498268,143.464462,-0.452960,116.000000,49.331251140310,8.566954910794,116.70
61.790,0.839,51.081078,56.395000,57.656982,50.968781,29.068815,25.587502,0.061595,-1.362071,-1.275418,0.901778,7.846014,5.055147,6241.398926,4.317845,19.000000,-0.000015,-0.000015,60.730000,13.000000,-0.009305,-1.219580,-0.506862,143.483932,-0.294823,116.000000,49.331250006351,8.566956234399,116.70
61.800,0.839,50.787067,55.834797,57.195923,50.798107,28.443802,24.505207,0.078727,-1.374479,-1.320533,-0.114793,3.811740,5.720589,6186.965332,0.498970,19.000000,-0.000015,-0.000015,60.299999,13.000000,-0.004461,-1.219198,-0.515456,143.503418,-0.136687,116.000000,49.331248872393,8.566957558005,116.69
61.810,0.839,50.626823,55.178024,56.755066,50.959812,28.170359,24.277534,0.099972,-1.431799,-1.378059,1.885679,3.731683,6.772059,6160.764648,0.498970,19.000000,-0.000015,-0.000015,59.869999,13.000000,0.000892,-1.208172,-0.517175,143.528625,0.076453,116.000000,49.331247738434,8.566958881610,116.69
61.820,0.839,50.466579,54.521252,56.314213,51.121513,27.300468,23.698725,0.121217,-1.489119,-1.435584,3.886152,3.651627,7.823530,6134.564453,0.498970,19.000000,-0.000015,-0.000015,59.439999,13.000000,0.006246,-1.197147,-0.518894,143.553833,0.289593,116.000000,49.331246609045,8.566960198806,116.69
61.830,0.840,50.306339,53.864479,55.873356,51.283218,26.755915,23.661913,0.140392,-1.371485,-1.380200,5.294745,-1.543465,7.862133,6108.363770,0.498970,19.000000,-0.000015,-0.000015,59.009998,13.000000,0.011599,-1.186121,-0.520613,143.579056,0.502734,116.000000,49.331245520789,8.566961458317,116.69
61.840,0.840,50.146095,53.207706,55.432503,51.444920,26.868439,23.514095,0.159567,-1.253852,-1.324816,6.703339,-6.738557,7.900736,6082.163574,0.498970,19.000000,-0.000015,-0.000015,58.579998,13.000000,0.016953,-1.175095,-0.522332,143.604263,0.715874,116.000000,49.331244432534,8.566962717828,116.69
61.850,0.840,49.985851,52.550934,54.991646,51.606625,27.029358,23.449532,0.167760,-1.236686,-0.865293,3.622881,-5.105978,6.248162,6055.962891,0.498970,19.000000,-0.000015,-0.000015,58.150002,13.000000,0.022306,-1.164070,-0.524051,143.629471,0.929014,116.000000,49.331243344278,8.566963977339,116.69
61.860,0.840,49.453545,51.972816,54.593529,50.730049,27.182695,23.686832,0.175954,-1.219520,-0.405771,0.542423,-3.473397,4.595589,6029.762207,0.498970,19.000000,-0.000015,-0.000015,57.720001,13.000000,0.027660,-1.153044,-0.525770,143.654678,1.142155,116.000000,49.331242256022,8.566965236850,116.69
61.870,0.840,48.921238,51.394699,54.195412,49.853474,27.343613,23.650019,0.153616,-1.197431,-0.585453,-0.332904,-4.822921,4.507353,6003.562012,0.498970,19.000000,-0.000015,-0.000015,57.290001,13.000000,0.033013,-1.142018,-0.527488,143.679886,1.355295,116.000000,49.331241167766,8.566966496361,116.69
61.880,0.840,48.388927,50.816586,53.797295,48.976898,27.390257,23.811996,0.131278,-1.175341,-0.765135,-1.208230,-6.172444,4.419118,5977.361328,0.498970,19.000000,-0.000015,-0.000015,56.860001,13.000000,0.038367,-1.130993,-0.529207,143.705109,1.568435,116.000000,49.331240079510,8.566967755872,116.69
61.890,0.841,47.856621,50.238468,53.399178,48.100323,27.401335,23.545244,0.110537,-1.142506,-0.766011,-0.832541,3.851768,5.038603,5951.161133,0.498970,19.000000,-0.000015,-0.000015,56.430000,13.000000,0.043720,-1.119967,-0.530926,143.730316,1.781576,116.000000,49.331239013247,8.566968981533,116.69
61.900,0.841,47.324314,49.660351,53.001060,47.223747,27.460804,23.685699,0.089795,-1.109671,-0.766887,-0.456852,13.875980,5.658089,5924.960449,0.498970,19.000000,-0.000015,-0.000015,56.000000,13.000000,0.049074,-1.108941,-0.532645,143.755524,1.994716,116.000000,49.331237949427,8.566970203433,116.69
61.910,0.841,47.881721,49.631275,52.571342,47.753967,27.560503,23.965477,0.120069,-1.199593,-1.015191,-1.237056,7.222717,6.740809,5931.090332,0.498970,19.000000,-0.000015,-0.000015,55.630001,13.000000,0.051432,-1.087910,-0.533791,143.799072,2.093265,116.000000,49.331236885607,8.566971425334,116.69
61.920,0.841,48.439125,49.602203,52.141624,48.284184,27.538931,24.031174,0.150342,-1.289515,-1.263494,-2.017259,0.569453,7.823530,5937.220703,0.498970,19.000000,-0.000015,-0.000015,55.259998,13.000000,0.053790,-1.066878,-0.534937,143.842606,2.191813,116.000000,49.331235821788,8.566972647234,116.69
61.930,0.841,48.996532,49.573128,51.711910,48.814404,27.209515,24.052694,0.191998,-1.265529,-1.384678,-0.220485,-3.341876,7.536765,5943.350586,0.498970,19.000000,-0.000015,-0.000015,54.889999,13.000000,0.056148,-1.045846,-0.536083,143.886154,2.290362,116.000000,49.331234757968,8.566973869135,116.69
61.940,0.841,49.553936,49.544056,51.282192,49.344620,27.241583,23.755926,0.233653,-1.241543,-1.505861,1.576288,-7.253206,7.250000,5949.480469,0.498970,19.000000,-0.000015,-0.000015,54.520000,13.000000,0.058506,-1.024815,-0.537229,143.929703,2.388911,116.000000,49.331233694148,8.566975091035,116.69
61.950,0.841,50.111343,49.514980,50.852474,49.874840,26.918581,23.679470,0.230611,-1.258609,-1.235705,1.999059,-5.286104,6.645221,5955.610352,0.498970,19.000000,-0.000015,-0.000015,54.150002,13.000000,0.060864,-1.003783,-0.538375,143.973236,2.487459,116.000000,49.331232675997,8.566976256620,116.69
61.960,0.842,49.740108,49.222939,50.488029,49.521889,26.312807,23.254707,0.227569,-1.275675,-0.965549,2.421829,-3.319003,6.040442,5961.740723,0.498970,19.000000,-0.000015,-0.000015,53.779999,13.000000,0.063223,-0.982751,-0.539521,144.016785,2.586008,116.000000,49.331231677419,8.566977398070,116.69
61.970,0.842,49.368870,48.930893,50.123585,49.168938,25.764170,22.472012,0.203463,-1.266527,-0.842809,2.067278,-0.479858,4.775736,5967.870605,0.498970,19.000000,-0.000015,-0.000015,53.410000,13.000000,0.065581,-0.961720,-0.540666,144.060333,2.684557,116.000000,49.331230678840,8.566978539520,116.69
61.980,0.842,48.997635,48.638851,49.759144,48.815987,24.559620,21.300236,0.179357,-1.257378,-0.720068,1.712728,2.359287,3.511030,5974.000488,0.498970,19.000000,-0.000015,-0.000015,53.040001,13.000000,0.067939,-0.940688,-0.541812,144.103882,2.783106,116.000000,49.331229680262,8.566979680970,116.69
61.990,0.842,48.626396,48.346806,49.394699,48.463036,23.016325,19.190016,0.170620,-1.213665,-0.830253,0.680784,1.272807,2.924633,5980.130859,0.498970,19.000000,-0.000015,-0.000015,52.669998,13.000000,0.070297,-0.919656,-0.542958,144.147415,2.881655,116.000000,49.331228681683,8.566980822420,116.69
62.000,0.842,48.255161,48.054764,49.030254,48.110085,21.366333,17.567425,0.161884,-1.169952,-0.940437,-0.351160,0.186326,2.338236,5986.260742,0.498970,19.000000,-0.000015,-0.000015,52.299999,13.000000,0.072655,-0.898625,-0.544104,144.190964,2.980203,116.000000,49.331227683105,8.566981963869,116.69
62.010,0.842,48.206066,47.998432,48.810085,48.062603,19.656874,16.001469,0.170084,-0.981293,-1.128392,0.346411,1.487243,2.058824,5980.082520,0.498970,19.000000,-0.000015,-0.000015,52.029999,13.000000,0.073292,-0.874470,-0.542958,144.303268,2.993954,116.000000,49.331226688965,8.566983099291,116.69
62.020,0.842,48.156975,47.942101,48.589916,48.015121,17.872202,14.114958,0.178284,-0.792633,-1.316348,1.043982,2.788161,1.779412,5973.904785,0.498970,19.000000,-0.000015,-0.000015,51.759998,13.000000,0.073930,-0.850316,-0.541812,144.415558,3.007705,116.000000,49.331225701484,8.566984225668,116.68
62.030,0.843,48.107880,47.885765,48.369751,47.967636,15.786685,11.796323,0.184767,-0.733018,-1.185042,2.231582,3.054063,0.790442,5967.726563,0.498970,19.000000,-0.000015,-0.000015,51.490002,13.000000,0.074567,-0.826161,-0.540666,144.527863,3.021456,116.000000,49.331224714004,8.566985352046,116.68
62.040,0.843,48.058788,47.829433,48.149582,47.920155,13.840512,10.179961,0.191249,-0.673403,-1.053736,3.419183,3.319964,-0.198529,5961.548828,0.498970,19.000000,-0.000015,-0.000015,51.220001,13.000000,0.075204,-0.802007,-0.539521,144.640167,3.035207,116.000000,49.331223726523,8.566986478424,116.68
