time,RPM dup 1,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Gear,RPM dup 2,TPS
204.910,0.000000,-1.217902,0.422949,-1.199746,11.050425,-1.188669,7.571723,0.999924,7226.415527,0.000000
204.920,0.000000,-1.167601,0.516008,-1.279960,10.315923,0.123792,8.072106,0.999924,7178.233887,0.000000
204.930,0.000000,-1.195379,0.530845,-1.189660,7.807427,0.239511,8.319869,0.999924,7130.052246,0.000000
204.940,0.000000,-1.275210,0.493534,-0.985682,4.116270,-0.442597,8.399219,0.999924,7081.870605,0.000000
204.950,0.000000,-1.294697,0.418519,-0.876542,1.381230,-2.210769,8.414440,0.999924,7033.688965,0.000000
204.960,0.000000,-1.273953,0.318368,-0.830628,-0.716396,-4.702984,8.386911,0.999924,6985.507813,0.000000
204.970,0.000000,-1.233290,0.269566,-0.857012,0.071113,-5.180725,8.559535,0.999924,6937.326172,0.000000
204.980,0.000000,-1.179346,0.254998,-0.931596,2.782046,-4.315483,8.865595,0.999924,6889.144531,0.000000
204.990,0.000000,-1.123551,0.307452,-1.013737,4.998338,-2.222447,10.022793,0.999924,6840.962891,0.000000
205.000,0.000000,-1.066521,0.404586,-1.100915,6.884871,0.689119,11.747415,0.999924,6792.781250,0.000000
205.010,0.000000,-1.013094,0.479101,-1.127805,5.211031,1.958848,13.517703,0.999924,6751.282715,0.000000
205.020,0.000000,-0.962070,0.538535,-1.114504,1.163610,2.134019,15.318436,0.999924,6714.239258,0.000000
205.030,0.000000,-0.945248,0.525181,-1.022245,-3.088779,2.470827,16.216534,0.999924,6677.195801,0.000000
205.040,0.000000,-0.951226,0.463303,-0.877348,-7.477813,2.915391,16.512877,0.999924,6640.152344,0.000000
205.050,0.000000,-0.927991,0.412399,-0.772435,-8.231760,3.235743,17.099735,0.999924,6603.108887,0.000000
205.060,0.000000,-0.885281,0.368811,-0.694179,-6.562316,3.473286,17.880268,0.999924,6566.065918,0.000000
205.070,0.000000,-0.843005,0.416849,-0.672766,-2.389703,2.037144,19.172844,0.999924,6529.022461,0.000000
205.080,0.000000,-0.801018,0.525971,-0.689250,3.451688,-0.514789,20.806782,0.999924,6491.979004,0.000000
205.090,0.000000,-0.747152,0.667284,-0.767326,6.932550,-1.635887,22.048187,0.999924,6454.935547,0.000000
205.100,0.000000,-0.685367,0.830057,-0.886465,8.839725,-1.803097,23.027903,0.999924,6417.892090,0.000000
205.110,0.000000,-0.616892,0.901088,-0.973812,7.383107,-1.971102,23.731678,0.999924,6399.121094,0.000000
205.120,0.000000,-0.543957,0.910958,-1.039964,3.683959,-2.139638,24.251493,0.999924,6392.531738,0.000000
205.130,0.000000,-0.461112,0.811852,-1.030177,-0.833863,-0.736407,23.978468,0.999924,6385.942871,0.000000
205.140,0.000000,-0.371660,0.640096,-0.969764,-5.897468,1.714669,23.176884,0.999924,6379.353516,0.000000
205.150,0.000000,-0.299309,0.482866,-0.924350,-7.507380,3.975445,22.010941,0.999924,6372.764160,0.000000
205.160,0.000000,-0.238358,0.335321,-0.888935,-6.814830,6.109354,20.602095,0.999924,6366.175293,0.000000
205.170,0.000000,-0.237969,0.296023,-0.926994,-1.426793,5.848986,19.492508,0.999924,6359.585938,0.000000
205.180,0.000000,-0.277954,0.328888,-1.014036,7.091570,3.992431,18.582424,0.999924,6352.996582,0.000000
205.190,0.000000,-0.305309,0.404556,-1.108324,12.500650,1.467836,18.461296,0.999924,6346.407715,0.000000
205.200,0.000000,-0.324245,0.508757,-1.207443,15.836876,-1.502120,18.866138,0.999924,6339.818359,0.000000
205.210,0.000000,-0.302440,0.546574,-1.219852,14.191137,-1.358797,18.410126,0.999924,6338.818359,0.000000
205.220,0.000000,-0.253473,0.540135,-1.174455,9.224091,0.860044,17.380209,0.999924,6341.544434,0.000000
205.230,0.000000,-0.175728,0.466747,-1.160686,5.296667,2.083591,16.663155,0.999924,6344.270508,0.000000
205.240,0.000000,-0.078796,0.348728,-1.168002,2.062326,2.643610,16.154675,0.999924,6346.996094,0.000000
205.250,0.000000,-0.012429,0.239534,-1.152765,0.693475,3.224330,15.742385,0.999924,6349.722168,0.000000
205.260,0.000000,0.033562,0.136223,-1.122491,0.568283,3.818852,15.394221,0.999924,6352.448242,0.000000
205.270,0.000000,0.040564,0.082066,-1.095154,2.881933,4.582176,15.254956,0.999924,6355.174316,0.000000
205.280,0.000000,0.021572,0.060678,-1.069776,6.821476,5.458035,15.254956,0.999924,6357.900391,0.000000
205.290,0.000000,0.054750,0.064805,-1.110005,8.406882,5.513771,14.814814,0.999924,6360.626465,0.000000
205.300,0.000000,0.122708,0.085940,-1.193974,8.422864,5.022759,14.081242,0.999924,6363.352539,0.000000
205.310,0.000000,0.088713,0.107048,-1.229324,7.231411,3.953681,12.526652,0.999924,6355.351563,0.000000
205.320,0.000000,-0.013252,0.128139,-1.232261,5.235003,2.499226,10.424718,0.999924,6340.199707,0.000000
205.330,0.000000,-0.107709,0.168306,-1.223465,3.177465,2.861778,8.018667,0.999924,6325.047852,0.000000
205.340,0.000000,-0.197161,0.221190,-1.206845,1.079172,4.435669,5.409873,0.999924,6309.895996,0.000000
205.350,0.000000,-0.294754,0.303994,-1.043326,3.179329,4.456902,4.219641,0.999924,6294.744141,0.000000
205.360,0.000000,-0.397775,0.406742,-0.781873,8.078453,3.443029,3.975117,0.999924,6279.592285,0.000000
205.370,0.000000,-0.377380,0.490364,-0.778454,8.420600,4.227454,3.964591,0.999924,6262.925293,0.000000
205.380,0.000000,-0.289374,0.551110,-0.922971,6.109881,5.927415,4.089282,0.999924,6247.773438,0.000000
205.390,0.000000,-0.247206,0.528401,-0.981882,4.241062,6.618546,5.337325,0.999924,6232.621582,0.000000
205.400,0.000000,-0.224683,0.469926,-1.004105,2.561628,6.877323,7.066806,0.999924,6217.469727,0.000000
205.410,0.000000,-0.229508,0.391703,-0.959153,1.606575,6.809112,8.947049,0.999924,6197.272461,0.000000
205.420,0.000000,-0.246052,0.305017,-0.885413,0.961971,6.600764,10.891905,0.999924,6174.912598,0.000000
205.430,0.000000,-0.308007,0.286215,-0.878675,0.548106,5.669700,12.416212,0.999924,6152.552734,0.000000
205.440,0.000000,-0.389423,0.296506,-0.900653,0.233129,4.428901,13.760284,0.999924,6130.192871,0.000000
205.450,0.000000,-0.484522,0.350847,-0.871869,0.261231,1.706441,15.286858,0.999924,6107.833008,0.000000
205.460,0.000000,-0.585485,0.424067,-0.821331,0.436366,-1.651016,16.891647,0.999924,6085.473145,0.000000
205.470,0.000000,-0.638489,0.483286,-0.819840,1.283674,-4.113903,18.406885,0.999924,6063.113281,0.000000
205.480,0.000000,-0.670939,0.536506,-0.839370,2.419056,-6.193403,19.883745,0.999924,6040.753418,0.000000
205.490,0.000000,-0.632480,0.594617,-0.924018,2.759671,-8.571093,21.792488,0.999924,6018.393555,0.000000
205.500,0.000000,-0.563633,0.654824,-1.036574,2.759671,-11.076578,23.886326,0.999924,5996.033691,0.000000
205.510,0.000000,-0.501636,0.738066,-1.030014,1.964903,-11.828224,25.569817,0.999924,5975.301270,0.000000
205.520,0.000000,-0.442576,0.831180,-0.972403,0.829521,-11.828224,27.077446,0.999924,5955.265625,0.000000
205.530,0.000000,-0.416820,0.899473,-0.921456,-0.465747,-13.392560,29.071367,0.999924,5935.230469,0.000000
205.540,0.000000,-0.405336,0.957127,-0.873365,-1.829537,-15.627326,31.273703,0.999924,5915.195313,0.000000
205.550,0.000000,-0.416937,0.968417,-0.888756,-1.590274,-13.856500,34.073418,0.999924,5895.160156,0.000000
205.560,0.000000,-0.438431,0.959838,-0.931352,-0.663989,-10.368991,37.129158,0.999924,5875.125000,0.000000
205.570,0.000000,-0.424402,0.943870,-0.975909,-0.496112,-6.837822,39.149963,0.999924,5855.089844,0.000000
205.580,0.000000,-0.395151,0.924737,-1.021307,-0.653268,-3.287942,40.727222,0.999924,5835.054688,0.000000
205.590,0.000000,-0.353305,0.916718,-0.990676,-0.793176,-0.270344,41.747910,0.999924,5815.019531,0.000000
205.600,0.000000,-0.306063,0.913462,-0.927462,-0.925693,2.519132,42.530060,0.999924,5794.984375,0.000000
205.610,0.000000,-0.295063,0.919663,-0.793950,-0.359933,3.643017,42.966476,0.999924,5782.324219,0.000000
205.620,0.000000,-0.299595,0.929916,-0.630311,0.505088,4.053078,43.254723,0.999924,5772.825195,0.000000
205.630,0.000000,-0.289062,0.971888,-0.613436,0.862484,3.704195,43.046474,0.999924,5763.325684,0.000000
205.640,0.000000,-0.272073,1.027454,-0.659460,1.002326,3.030049,42.625439,0.999924,5753.826660,0.000000
205.650,0.000000,-0.281672,1.111208,-0.765327,0.408930,0.997792,42.652161,0.999924,5744.327637,0.000000
205.660,0.000000,-0.302665,1.207043,-0.896842,-0.498709,-1.616512,42.870773,0.999924,5734.828125,0.000000
205.670,0.000000,-0.297946,1.275850,-1.006023,-1.425461,-2.692491,43.788792,0.999924,5725.329102,0.000000
205.680,0.000000,-0.282208,1.333074,-1.105632,-2.360403,-3.109187,45.006554,0.999924,5715.830078,0.000000
205.690,0.000000,-0.229371,1.331488,-1.090655,-2.468880,-1.269487,46.318401,0.999924,5706.331055,0.000000
205.700,0.000000,-0.160635,1.304698,-1.026570,-2.223158,1.537241,47.670567,0.999924,5696.831543,0.000000
205.710,0.000000,-0.173940,1.249647,-0.930269,-1.684235,3.401094,48.639595,0.999924,5687.953125,0.000000
205.720,0.000000,-0.222406,1.182484,-0.820161,-1.019653,4.860858,49.444420,0.999924,5679.340332,0.000000
205.730,0.000000,-0.239048,1.135450,-0.814985,0.867611,4.974587,50.183498,0.999924,5670.727539,0.000000
205.740,0.000000,-0.242051,1.097043,-0.854779,3.278883,4.511444,50.894398,0.999924,5662.114746,0.000000
205.750,0.000000,-0.258718,1.104642,-0.857064,5.109812,3.845792,51.452267,0.999924,5653.501953,0.000000
205.760,0.000000,-0.281241,1.131958,-0.843273,6.692022,3.093350,51.944553,0.999924,5644.889160,0.000000
205.770,0.000000,-0.320678,1.203461,-0.860157,6.175207,1.748244,52.185192,0.999924,5636.276367,0.000000
205.780,0.000000,-0.367364,1.293901,-0.890186,4.758809,0.149139,52.317978,0.999924,5627.663574,0.000000
205.790,0.000000,-0.382226,1.397289,-0.915684,2.821734,-2.277653,52.964268,0.999924,5619.050781,0.000000
205.800,0.000000,-0.383450,1.506225,-0.939240,0.661511,-5.059166,53.830627,0.999924,5610.437988,0.000000
205.810,0.000000,-0.368090,1.573470,-1.013976,-0.285351,-7.186706,55.453068,0.999924,5614.035156,0.335927
205.820,0.000000,-0.345623,1.622846,-1.110647,-0.712201,-9.033971,57.399544,0.999924,5622.865234,0.815824
205.830,0.000000,-0.312314,1.601487,-1.150159,-0.980098,-9.312255,59.798309,0.999924,5631.695801,1.295720
205.840,0.000000,-0.274359,1.549812,-1.165174,-1.179872,-8.918118,62.390907,0.999924,5640.525879,1.775616
205.850,0.000000,-0.281171,1.465864,-1.082701,-1.367526,-7.391603,64.881493,0.999924,5649.355957,2.255512
205.860,0.000000,-0.307170,1.368086,-0.958449,-1.549987,-5.379784,67.328354,0.999924,5658.186523,2.735409
205.870,0.000000,-0.296945,1.303951,-0.910149,0.058926,-3.526812,69.516754,0.999924,5667.016602,3.215305
205.880,0.000000,-0.271197,1.254235,-0.894400,2.435571,-1.741919,71.594398,0.999924,5675.846680,3.695201
205.890,0.000000,-0.254032,1.253799,-0.852413,4.757677,-0.881322,72.829811,0.999924,5684.676758,4.175097
205.900,0.000000,-0.240546,1.274484,-0.799181,7.056410,-0.416852,73.704269,0.999924,5693.507324,4.654994
205.910,0.000000,-0.204443,1.298464,-0.813981,5.926688,-1.048531,73.343147,0.999924,5710.871582,5.969421
205.920,0.000000,-0.158647,1.323857,-0.857937,3.327628,-2.149990,72.452499,0.999924,5731.893555,7.641505
205.930,0.000000,-0.182727,1.326267,-0.846010,0.666106,-1.710335,71.594719,0.999924,5752.915527,9.313588
205.940,0.000000,-0.236754,1.318828,-0.810132,-2.022186,-0.610204,70.751030,0.999924,5773.937500,10.985672
205.950,0.000000,-0.208525,1.333809,-0.916772,-2.192393,-1.773901,70.497925,0.999924,5794.959473,12.657755
205.960,0.000000,-0.145044,1.358399,-1.084491,-1.283422,-3.907811,70.497925,0.999924,5815.981445,14.329839
205.970,0.000000,-0.120744,1.422714,-1.115995,-1.269903,-4.205204,70.366432,0.999924,5837.002930,16.001923
205.980,0.000000,-0.113237,1.504056,-1.089121,-1.640151,-3.715520,70.178589,0.999924,5858.024902,17.674006
205.990,0.000000,-0.081944,1.538553,-1.039703,-2.716134,-4.485479,69.444374,0.999924,5879.046875,19.346090
206.000,0.000000,-0.040457,1.552974,-0.980623,-4.094574,-5.795285,68.475990,0.999924,5900.068848,21.018173
206.010,0.000000,0.097221,1.481383,-0.915393,-4.645152,-2.700055,68.644569,0.999924,5915.319336,22.613993
206.020,0.000000,0.276125,1.372929,-0.847528,-4.840930,2.283048,69.300407,0.999924,5928.096680,24.177126
206.030,0.000000,0.297622,1.289061,-0.740020,-1.201314,5.051557,70.197701,0.999924,5940.873535,25.740261
206.040,0.000000,0.251658,1.215730,-0.615523,4.082042,6.870953,71.198463,0.999924,5953.650391,27.303396
206.050,0.000000,0.143760,1.229378,-0.658315,6.093566,6.765584,70.426353,0.999924,5966.427734,28.866529
206.060,0.000000,0.009318,1.280301,-0.772802,6.702877,5.835317,68.894432,0.999924,5979.204590,30.429665
206.070,0.000000,0.051572,1.316411,-0.899951,5.504033,4.297522,66.269768,0.999924,5991.981934,31.992798
206.080,0.000000,0.169553,1.346171,-1.032527,3.530266,2.499358,63.176785,0.999924,6004.758789,33.555935
206.090,0.000000,0.309567,1.310341,-1.048023,2.277150,2.963165,60.334316,0.999924,6017.535645,35.119068
206.100,0.000000,0.459024,1.246399,-1.013342,1.332885,4.396388,57.599209,0.999924,6030.312988,36.682201
206.110,0.000000,0.589407,1.207100,-1.062421,2.910434,7.396734,55.444485,0.999924,6040.209961,37.506721
206.120,0.000000,0.711614,1.178361,-1.147395,5.568759,11.068703,53.538494,0.999924,6048.873047,38.014694
206.130,0.000000,0.735800,1.193908,-1.091699,6.427788,12.305920,51.703918,0.999924,6057.536133,38.522667
206.140,0.000000,0.717976,1.228435,-0.975716,6.515688,12.499670,49.899944,0.999924,6066.198730,39.030640
206.150,0.000000,0.699218,1.215833,-0.836503,4.847176,12.784457,47.581341,0.999924,6074.861816,39.538612
206.160,0.000000,0.680060,1.183034,-0.687335,2.425915,13.108259,45.042179,0.999924,6083.524902,40.046585
206.170,0.000000,0.646109,1.093975,-0.656941,0.841841,12.837539,42.737663,0.999924,6092.187500,40.554558
206.180,0.000000,0.605818,0.980804,-0.677450,-0.383440,12.312024,40.533710,0.999924,6100.850586,41.062531
206.190,0.000000,0.566383,0.900020,-0.724883,0.577007,10.183157,38.987217,0.999924,6109.513672,41.570503
206.200,0.000000,0.527316,0.833114,-0.783854,2.474194,7.367140,37.722492,0.999924,6118.176270,42.078476
206.210,0.000000,0.545940,0.826787,-0.808380,5.677037,4.557626,36.822773,0.999924,6134.741699,42.513710
206.220,0.000000,0.589290,0.846421,-0.818145,9.439446,1.750898,36.079487,0.999924,6154.693359,42.917770
206.230,0.000000,0.630829,0.864710,-0.846456,11.816957,0.002233,34.754688,0.999924,6174.644531,43.321827
206.240,0.000000,0.671593,0.882422,-0.882714,13.600939,-1.292975,33.180664,0.999924,6194.596191,43.725887
206.250,0.000000,0.688863,0.861642,-0.921277,13.069607,-2.507366,31.442278,0.999924,6214.547852,44.129948
206.260,0.000000,0.696065,0.824366,-0.960826,11.545997,-3.687121,29.633448,0.999924,6234.499512,44.534004
206.270,0.000000,0.685574,0.788537,-0.936629,10.911315,-4.163667,28.850487,0.999924,6254.451172,44.938065
206.280,0.000000,0.667500,0.753329,-0.885111,10.657602,-4.338839,28.507181,0.999924,6274.402832,45.342121
206.290,0.000000,0.621670,0.746675,-0.931289,8.754688,-2.369087,29.179541,0.999924,6294.354492,45.746181
206.300,0.000000,0.563945,0.752259,-1.019338,6.144974,0.519919,30.287186,0.999924,6314.306152,46.150242
206.310,0.000000,0.547659,0.745497,-1.063441,3.180994,1.403341,31.060431,0.999924,6350.986328,47.399406
206.320,0.000000,0.549133,0.733444,-1.088710,0.065186,1.427228,31.690363,0.999924,6394.836426,49.010757
206.330,0.000000,0.533809,0.694180,-1.056649,-1.821413,1.323850,32.437054,0.999924,6438.686523,50.622112
206.340,0.000000,0.511286,0.643253,-1.000017,-3.181208,1.165931,33.233780,0.999924,6482.536621,52.233463
206.350,0.000000,0.481483,0.628093,-0.975164,-2.073728,0.341031,34.042976,0.999924,6526.386719,53.844818
206.360,0.000000,0.448561,0.628262,-0.963930,0.091157,-0.769716,34.857517,0.999924,6570.236816,55.456169
206.370,0.000000,0.461964,0.696860,-1.049707,2.832655,-1.860956,35.816017,0.999924,6614.086914,57.067524
206.380,0.000000,0.495219,0.794786,-1.177060,5.821274,-2.943835,36.836216,0.999924,6657.937012,58.678875
206.390,0.000000,0.509829,0.897049,-1.265476,5.996742,-2.683467,37.579830,0.999924,6701.787109,60.290230
206.400,0.000000,0.516447,1.001172,-1.337204,4.966574,-1.847420,38.204903,0.999924,6745.637207,61.901581
206.410,0.000000,0.551376,1.036627,-1.323514,1.070116,0.782543,38.722775,0.999924,6779.770508,63.534786
206.420,0.000000,0.592557,1.041900,-1.279503,-3.414144,3.756480,39.135712,0.999924,6805.993652,64.972031
206.430,0.000000,0.610537,0.976121,-1.129497,-5.487798,3.931918,39.974869,0.999924,6832.216309,66.409279
206.440,0.000000,0.622716,0.892580,-0.952992,-6.958801,3.407730,40.920578,0.999924,6858.439453,67.846527
206.450,0.000000,0.677760,0.841955,-0.926983,-6.406492,5.312589,41.581276,0.999924,6884.662598,69.283775
206.460,0.000000,0.743521,0.799560,-0.938598,-5.348356,7.824710,42.170723,0.999924,6910.885742,70.721024
206.470,0.000000,0.783100,0.872786,-0.930193,-0.843453,9.473712,42.585281,0.999924,6937.108887,72.158272
206.480,0.000000,0.816134,0.974918,-0.916783,4.523142,10.906935,42.956116,0.999924,6963.331543,73.595520
206.490,0.000000,0.835042,1.081586,-0.729811,4.197511,12.662898,41.417397,0.999924,6989.554688,75.032768
206.500,0.000000,0.850419,1.189389,-0.499449,2.448822,14.499546,39.401287,0.999924,7015.777832,76.470009
206.510,0.000000,0.838056,1.112341,-0.612860,-0.895394,12.138444,36.260693,0.999924,7036.381836,73.622894
206.520,0.000000,0.818759,0.989080,-0.812213,-4.638493,8.727905,32.838978,0.999924,7055.580566,69.704681
206.530,0.000000,0.805134,0.752546,-1.001491,-5.107429,7.514974,29.735954,0.999924,7074.779785,65.786469
206.540,0.000000,0.792927,0.487695,-1.188251,-4.757824,6.851445,26.712601,0.999924,7093.978516,61.868256
206.550,0.000000,0.753782,0.350496,-1.056262,-0.112813,3.526369,24.395292,0.999924,7113.177734,57.950043
206.560,0.000000,0.707902,0.245211,-0.844587,5.606050,-0.464095,22.254494,0.999924,7132.376953,54.031830
206.570,0.000000,0.717456,0.273772,-0.698542,11.524688,-2.830240,19.938803,0.999924,7151.575684,50.113621
206.580,0.000000,0.740869,0.335795,-0.568903,17.493269,-4.790304,17.579390,0.999924,7170.774902,46.195408
206.590,0.000000,0.701618,0.340819,-0.548655,18.349234,-6.328895,14.826148,0.999924,7189.973633,42.277195
206.600,0.000000,0.646701,0.331593,-0.555755,17.927046,-7.762118,11.974449,0.999924,7209.172852,38.358982
206.610,0.000000,0.717756,0.200626,-0.855794,16.164505,-5.753483,8.772967,0.999924,7193.920898,34.569313
206.620,0.000000,0.820305,0.039224,-1.229068,14.066878,-2.884383,5.484040,0.999924,7170.055664,30.811779
206.630,0.000000,0.783178,-0.149730,-1.014656,11.434923,-1.011108,2.179566,0.999924,7146.190918,27.054245
206.640,0.000000,0.711133,-0.345573,-0.653323,8.669385,0.613211,-1.128794,0.999924,7122.325684,23.296711
206.650,0.000000,0.755917,-0.469980,-0.786541,6.364659,5.334352,-4.474723,0.999924,7098.460938,19.539177
206.660,0.000000,0.829909,-0.576529,-1.043396,4.175136,10.829700,-7.830045,0.999924,7074.595703,15.781643
206.670,0.000000,0.659942,-0.598388,-1.098663,7.419999,17.487551,-11.844771,0.999924,7050.730957,12.024109
206.680,0.000000,0.428986,-0.599075,-1.103532,12.023458,24.436026,-16.024349,0.999924,7026.865723,8.266575
206.690,0.000000,0.144063,-0.599247,-1.135754,13.516301,15.899327,-18.710224,0.999924,7003.000977,4.509041
206.700,0.000000,-0.154351,-0.599291,-1.174814,14.231492,3.491334,-21.022676,0.999924,6979.135742,0.751507
